iter	Passed	Remaining
10639	37574	138995
10640	37577	138993
10641	37581	138990
10642	37584	138986
10643	37588	138982
10644	37592	138979
10645	37595	138975
10646	37599	138972
10647	37602	138968
10648	37606	138965
10649	37609	138962
10650	37613	138958
10651	37616	138955
10652	37620	138950
10653	37623	138946
10654	37626	138941
10655	37630	138937
10656	37633	138933
10657	37636	138929
10658	37640	138925
10659	37643	138920
10660	37646	138916
10661	37650	138912
10662	37653	138908
10663	37657	138904
10664	37660	138901
10665	37664	138897
10666	37667	138892
10667	37670	138888
10668	37674	138885
10669	37677	138881
10670	37681	138878
10671	37684	138875
10672	37688	138871
10673	37692	138868
10674	37695	138865
10675	37698	138860
10676	37702	138855
10677	37705	138851
10678	37708	138846
10679	37712	138843
10680	37715	138839
10681	37719	138835
10682	37722	138831
10683	37725	138826
10684	37729	138822
10685	37732	138819
10686	37736	138816
10687	37740	138813
10688	37743	138808
10689	37746	138804
10690	37749	138799
10691	37753	138798
10692	37757	138795
10693	37761	138791
10694	37764	138787
10695	37768	138784
10696	37771	138780
10697	37774	138776
10698	37778	138773
10699	37782	138769
10700	37785	138767
10701	37789	138763
10702	37792	138759
10703	37796	138757
10704	37800	138754
10705	37804	138751
10706	37807	138748
10707	37810	138743
10708	37814	138739
10709	37817	138735
10710	37821	138731
10711	37824	138727
10712	37827	138723
10713	37831	138719
10714	37834	138715
10715	37838	138711
10716	37841	138707
10717	37844	138703
10718	37848	138700
10719	37852	138696
10720	37855	138693
10721	37858	138688
10722	37862	138684
10723	37865	138679
10724	37868	138675
10725	37872	138672
10726	37875	138667
10727	37878	138663
10728	37882	138659
10729	37885	138655
10730	37889	138652
10731	37892	138647
10732	37896	138644
10733	37899	138639
10734	37902	138634
10735	37906	138631
10736	37909	138626
10737	37912	138622
10738	37916	138618
10739	37919	138615
10740	37923	138611
10741	37926	138607
10742	37930	138604
10743	37934	138602
10744	37937	138598
10745	37941	138595
10746	37944	138591
10747	37947	138586
10748	37951	138582
10749	37954	138578
10750	37958	138575
10751	37961	138571
10752	37965	138567
10753	37968	138563
10754	37972	138560
10755	37975	138556
10756	37979	138553
10757	37982	138550
10758	37986	138546
10759	37989	138542
10760	37993	138539
10761	37996	138534
10762	37999	138530
10763	38003	138525
10764	38006	138522
10765	38010	138518
10766	38013	138514
10767	38016	138510
10768	38020	138505
10769	38023	138502
10770	38027	138499
10771	38031	138496
10772	38034	138493
10773	38038	138490
10774	38042	138487
10775	38045	138484
10776	38049	138481
10777	38053	138478
10778	38056	138473
10779	38059	138469
10780	38063	138465
10781	38066	138462
10782	38070	138458
10783	38073	138454
10784	38077	138450
10785	38080	138447
10786	38084	138444
10787	38088	138441
10788	38091	138437
10789	38095	138434
10790	38098	138431
10791	38102	138427
10792	38105	138424
10793	38109	138421
10794	38112	138417
10795	38116	138415
10796	38120	138413
10797	38124	138410
10798	38128	138407
10799	38132	138405
10800	38135	138403
10801	38139	138399
10802	38143	138396
10803	38146	138392
10804	38150	138388
10805	38153	138385
10806	38157	138382
10807	38160	138379
10808	38164	138374
10809	38167	138371
10810	38171	138367
10811	38174	138362
10812	38177	138358
10813	38181	138355
10814	38184	138350
10815	38187	138345
10816	38190	138340
10817	38194	138337
10818	38197	138333
10819	38201	138330
10820	38204	138325
10821	38208	138321
10822	38211	138317
10823	38214	138314
10824	38218	138310
10825	38221	138305
10826	38225	138302
10827	38229	138299
10828	38232	138296
10829	38236	138293
10830	38239	138289
10831	38243	138285
10832	38246	138280
10833	38249	138276
10834	38253	138272
10835	38256	138269
10836	38260	138265
10837	38263	138262
10838	38267	138259
10839	38271	138256
10840	38274	138251
10841	38277	138247
10842	38280	138242
10843	38284	138239
10844	38288	138235
10845	38291	138232
10846	38294	138228
10847	38298	138224
10848	38301	138220
10849	38305	138216
10850	38308	138212
10851	38311	138207
10852	38315	138204
10853	38318	138200
10854	38322	138196
10855	38325	138193
10856	38329	138189
10857	38332	138186
10858	38336	138181
10859	38339	138178
10860	38343	138174
10861	38346	138170
10862	38350	138166
10863	38353	138162
10864	38356	138158
10865	38360	138154
10866	38363	138150
10867	38367	138146
10868	38370	138142
10869	38373	138137
10870	38376	138133
10871	38380	138129
10872	38383	138126
10873	38387	138122
10874	38391	138119
10875	38394	138115
10876	38398	138112
10877	38401	138108
10878	38404	138103
10879	38408	138099
10880	38411	138094
10881	38414	138091
10882	38418	138087
10883	38422	138085
10884	38426	138083
10885	38430	138081
10886	38433	138078
10887	38437	138076
10888	38441	138073
10889	38444	138069
10890	38448	138065
10891	38451	138062
10892	38455	138058
10893	38458	138054
10894	38462	138050
10895	38465	138046
10896	38468	138042
10897	38472	138037
10898	38475	138033
10899	38478	138029
10900	38482	138026
10901	38486	138023
10902	38489	138020
10903	38493	138017
10904	38496	138012
10905	38500	138008
10906	38503	138005
10907	38507	138002
10908	38510	137998
10909	38514	137995
10910	38518	137992
10911	38521	137989
10912	38525	137986
10913	38529	137983
10914	38532	137980
10915	38536	137976
10916	38539	137973
10917	38543	137968
10918	38546	137965
10919	38550	137961
10920	38553	137957
10921	38557	137954
10922	38560	137949
10923	38564	137946
10924	38568	137944
10925	38571	137941
10926	38575	137937
10927	38578	137934
10928	38582	137930
10929	38585	137926
10930	38589	137924
10931	38593	137921
10932	38596	137918
10933	38600	137915
10934	38604	137911
10935	38607	137908
10936	38610	137904
10937	38614	137899
10938	38617	137896
10939	38621	137892
10940	38624	137889
10941	38628	137884
10942	38631	137881
10943	38635	137877
10944	38638	137873
10945	38641	137868
10946	38644	137864
10947	38648	137859
10948	38651	137856
10949	38655	137851
10950	38658	137848
10951	38661	137844
10952	38665	137840
10953	38668	137836
10954	38672	137832
10955	38675	137828
10956	38678	137824
10957	38682	137820
10958	38685	137816
10959	38688	137811
10960	38692	137808
10961	38695	137804
10962	38699	137799
10963	38702	137795
10964	38705	137791
10965	38709	137787
10966	38712	137783
10967	38716	137779
10968	38720	137778
10969	38724	137777
10970	38728	137774
10971	38731	137771
10972	38736	137770
10973	38739	137767
10974	38743	137763
10975	38746	137760
10976	38750	137755
10977	38753	137750
10978	38756	137746
10979	38759	137742
10980	38763	137738
10981	38766	137734
10982	38770	137730
10983	38773	137726
10984	38778	137729
10985	38782	137726
10986	38786	137723
10987	38789	137720
10988	38793	137716
10989	38797	137713
10990	38800	137711
10991	38804	137709
10992	38808	137706
10993	38812	137703
10994	38815	137699
10995	38819	137696
10996	38823	137693
10997	38826	137690
10998	38829	137685
10999	38833	137681
11000	38836	137676
11001	38840	137673
11002	38843	137670
11003	38847	137667
11004	38850	137663
11005	38854	137659
11006	38857	137655
11007	38860	137650
11008	38863	137645
11009	38867	137641
11010	38870	137637
11011	38873	137632
11012	38877	137629
11013	38881	137626
11014	38884	137623
11015	38888	137619
11016	38891	137614
11017	38894	137610
11018	38898	137606
11019	38901	137603
11020	38905	137600
11021	38909	137597
11022	38912	137594
11023	38916	137591
11024	38920	137588
11025	38923	137585
11026	38927	137583
11027	38931	137580
11028	38934	137575
11029	38938	137572
11030	38941	137567
11031	38945	137564
11032	38948	137561
11033	38952	137557
11034	38955	137554
11035	38959	137550
11036	38962	137545
11037	38965	137541
11038	38969	137537
11039	38972	137533
11040	38975	137529
11041	38979	137524
11042	38982	137520
11043	38986	137517
11044	38989	137512
11045	38992	137508
11046	38996	137505
11047	38999	137500
11048	39002	137496
11049	39006	137493
11050	39010	137489
11051	39013	137485
11052	39016	137482
11053	39020	137478
11054	39023	137474
11055	39027	137470
11056	39030	137467
11057	39034	137463
11058	39037	137460
11059	39041	137456
11060	39044	137452
11061	39048	137450
11062	39051	137446
11063	39055	137442
11064	39058	137438
11065	39062	137434
11066	39065	137431
11067	39069	137426
11068	39072	137422
11069	39076	137419
11070	39079	137416
11071	39083	137413
11072	39086	137409
11073	39090	137405
11074	39093	137402
11075	39097	137398
11076	39100	137394
11077	39104	137390
11078	39107	137387
11079	39111	137384
11080	39114	137379
11081	39118	137375
11082	39121	137372
11083	39124	137367
11084	39128	137363
11085	39131	137360
11086	39135	137356
11087	39138	137352
11088	39142	137349
11089	39146	137347
11090	39149	137343
11091	39153	137340
11092	39156	137337
11093	39160	137334
11094	39164	137331
11095	39168	137329
11096	39171	137325
11097	39175	137323
11098	39179	137320
11099	39183	137317
11100	39186	137314
11101	39190	137310
11102	39193	137307
11103	39197	137304
11104	39200	137300
11105	39204	137295
11106	39207	137291
11107	39210	137286
11108	39213	137282
11109	39217	137278
11110	39221	137275
11111	39224	137272
11112	39227	137267
11113	39231	137263
11114	39234	137259
11115	39238	137256
11116	39241	137251
11117	39244	137248
11118	39248	137244
11119	39251	137239
11120	39255	137235
11121	39258	137231
11122	39262	137228
11123	39265	137225
11124	39269	137223
11125	39273	137221
11126	39277	137219
11127	39281	137215
11128	39284	137212
11129	39288	137210
11130	39291	137205
11131	39295	137202
11132	39298	137198
11133	39302	137193
11134	39305	137189
11135	39309	137186
11136	39312	137183
11137	39316	137179
11138	39320	137177
11139	39323	137173
11140	39327	137170
11141	39330	137167
11142	39334	137162
11143	39337	137157
11144	39340	137153
11145	39343	137149
11146	39347	137147
11147	39351	137145
11148	39355	137142
11149	39359	137139
11150	39362	137135
11151	39365	137131
11152	39369	137126
11153	39372	137122
11154	39375	137118
11155	39379	137114
11156	39383	137111
11157	39386	137107
11158	39389	137103
11159	39393	137099
11160	39396	137094
11161	39399	137090
11162	39403	137086
11163	39406	137083
11164	39409	137078
11165	39413	137075
11166	39416	137071
11167	39420	137067
11168	39423	137064
11169	39427	137061
11170	39430	137056
11171	39434	137052
11172	39437	137048
11173	39440	137044
11174	39444	137039
11175	39447	137036
11176	39450	137031
11177	39454	137027
11178	39457	137023
11179	39460	137019
11180	39464	137015
11181	39467	137010
11182	39471	137007
11183	39474	137004
11184	39478	137000
11185	39481	136996
11186	39485	136992
11187	39488	136989
11188	39492	136985
11189	39495	136981
11190	39499	136979
11191	39503	136975
11192	39506	136971
11193	39509	136967
11194	39513	136963
11195	39516	136958
11196	39520	136956
11197	39523	136951
11198	39526	136947
11199	39530	136944
11200	39533	136939
11201	39537	136936
11202	39540	136931
11203	39543	136928
11204	39547	136924
11205	39550	136920
11206	39554	136916
11207	39557	136912
11208	39560	136907
11209	39563	136903
11210	39567	136899
11211	39570	136894
11212	39573	136890
11213	39577	136885
11214	39580	136881
11215	39583	136877
11216	39587	136872
11217	39590	136868
11218	39593	136864
11219	39596	136859
11220	39600	136855
11221	39603	136851
11222	39607	136848
11223	39610	136845
11224	39614	136841
11225	39617	136836
11226	39620	136831
11227	39623	136827
11228	39627	136825
11229	39631	136821
11230	39634	136817
11231	39638	136814
11232	39641	136810
11233	39644	136805
11234	39648	136803
11235	39652	136799
11236	39655	136796
11237	39659	136792
11238	39662	136788
11239	39666	136784
11240	39669	136780
11241	39672	136775
11242	39676	136771
11243	39679	136767
11244	39682	136762
11245	39686	136759
11246	39689	136754
11247	39692	136751
11248	39696	136747
11249	39699	136743
11250	39703	136740
11251	39707	136737
11252	39710	136733
11253	39713	136729
11254	39717	136724
11255	39720	136720
11256	39723	136716
11257	39727	136712
11258	39730	136709
11259	39734	136705
11260	39738	136703
11261	39741	136699
11262	39744	136695
11263	39748	136692
11264	39752	136688
11265	39755	136685
11266	39759	136682
11267	39762	136678
11268	39766	136675
11269	39769	136671
11270	39773	136667
11271	39776	136663
11272	39779	136659
11273	39783	136654
11274	39786	136650
11275	39789	136645
11276	39793	136641
11277	39796	136637
11278	39800	136635
11279	39803	136631
11280	39807	136627
11281	39811	136625
11282	39814	136621
11283	39818	136617
11284	39821	136614
11285	39825	136611
11286	39829	136608
11287	39832	136606
11288	39836	136602
11289	39839	136597
11290	39843	136595
11291	39846	136591
11292	39850	136587
11293	39854	136585
11294	39858	136583
11295	39861	136580
11296	39865	136577
11297	39868	136572
11298	39872	136568
11299	39875	136564
11300	39878	136560
11301	39882	136556
11302	39885	136552
11303	39889	136549
11304	39892	136545
11305	39896	136541
11306	39899	136537
11307	39902	136533
11308	39906	136530
11309	39909	136525
11310	39912	136520
11311	39916	136516
11312	39919	136512
11313	39922	136507
11314	39926	136503
11315	39929	136499
11316	39932	136495
11317	39936	136491
11318	39939	136487
11319	39942	136483
11320	39946	136479
11321	39949	136476
11322	39953	136472
11323	39957	136470
11324	39960	136465
11325	39963	136461
11326	39967	136458
11327	39970	136453
11328	39974	136449
11329	39977	136445
11330	39980	136440
11331	39984	136436
11332	39987	136432
11333	39990	136429
11334	39994	136425
11335	39998	136422
11336	40002	136421
11337	40005	136416
11338	40009	136413
11339	40012	136410
11340	40016	136406
11341	40019	136403
11342	40023	136399
11343	40026	136395
11344	40030	136392
11345	40033	136388
11346	40037	136384
11347	40040	136381
11348	40044	136376
11349	40047	136373
11350	40051	136370
11351	40054	136366
11352	40058	136363
11353	40061	136359
11354	40065	136356
11355	40068	136352
11356	40072	136349
11357	40075	136344
11358	40079	136340
11359	40082	136336
11360	40085	136332
11361	40089	136328
11362	40092	136324
11363	40096	136321
11364	40100	136320
11365	40104	136318
11366	40107	136313
11367	40111	136311
11368	40115	136307
11369	40118	136304
11370	40122	136301
11371	40125	136297
11372	40129	136294
11373	40132	136290
11374	40136	136286
11375	40139	136282
11376	40143	136279
11377	40146	136275
11378	40150	136272
11379	40153	136269
11380	40157	136265
11381	40160	136260
11382	40164	136257
11383	40167	136253
11384	40170	136249
11385	40174	136245
11386	40177	136241
11387	40181	136238
11388	40184	136234
11389	40188	136231
11390	40191	136227
11391	40195	136224
11392	40198	136220
11393	40202	136216
11394	40205	136213
11395	40209	136209
11396	40212	136205
11397	40216	136202
11398	40220	136199
11399	40223	136196
11400	40227	136192
11401	40230	136189
11402	40234	136186
11403	40238	136182
11404	40241	136180
11405	40245	136176
11406	40249	136174
11407	40253	136171
11408	40256	136168
11409	40260	136164
11410	40263	136160
11411	40266	136155
11412	40269	136151
11413	40273	136147
11414	40276	136144
11415	40280	136139
11416	40283	136134
11417	40286	136130
11418	40290	136127
11419	40294	136124
11420	40297	136120
11421	40301	136117
11422	40304	136114
11423	40308	136110
11424	40311	136106
11425	40315	136103
11426	40318	136099
11427	40321	136094
11428	40325	136090
11429	40328	136086
11430	40331	136082
11431	40335	136080
11432	40339	136077
11433	40343	136075
11434	40347	136072
11435	40350	136069
11436	40353	136064
11437	40357	136059
11438	40360	136055
11439	40364	136052
11440	40367	136047
11441	40371	136044
11442	40374	136041
11443	40377	136036
11444	40381	136032
11445	40384	136029
11446	40387	136024
11447	40392	136023
11448	40395	136019
11449	40399	136016
11450	40402	136013
11451	40406	136009
11452	40409	136006
11453	40413	136003
11454	40417	136000
11455	40421	135997
11456	40424	135994
11457	40428	135990
11458	40431	135988
11459	40435	135985
11460	40439	135981
11461	40442	135977
11462	40445	135973
11463	40449	135969
11464	40452	135964
11465	40455	135961
11466	40459	135956
11467	40463	135954
11468	40466	135951
11469	40470	135947
11470	40474	135945
11471	40477	135942
11472	40481	135938
11473	40484	135935
11474	40488	135932
11475	40491	135927
11476	40495	135923
11477	40498	135919
11478	40501	135914
11479	40504	135909
11480	40508	135905
11481	40511	135901
11482	40514	135897
11483	40518	135893
11484	40521	135889
11485	40525	135886
11486	40528	135882
11487	40532	135880
11488	40536	135876
11489	40539	135873
11490	40543	135869
11491	40546	135865
11492	40550	135862
11493	40553	135859
11494	40557	135855
11495	40560	135852
11496	40564	135848
11497	40568	135845
11498	40571	135841
11499	40575	135838
11500	40578	135835
11501	40582	135832
